,text,status,predict_proba
32558,кирилл сазонов россии не нужны боевики завербованные в донбассе они лишние россии нужны дети которые уже сейчас запомнят что папу дядю соседа убили украинцы стратегия кремля в том чтобы ненависть к украине была закреплена кровью чтобы в каждой семье кто то погиб или остался калекой именно в войне с украиной и вот такой донбасс путин с радостью и охотно вернет украине махнув рукой на особый статус и амнистию http www donetskie com news politics vozvrashchenie ,0,0.6705551993775898
32562, характер мой прошу не трогать да может он и не блестящий но он отсеивает многих оставив нужных настоящих ,0,0.8038834674116855
32564,ребят всем привет знаю глупый вопрос и многих он достал но покажет ли на мед осмотре тгк в крови моче спрашиваю так как не хочется подводить маму ибо она работает в этой больничке и мне не нужны ваши комментарии типо чё ты куришь если очкуешь сдать анализы просто ответьте если не сложно покажет или нет p s анализы сдавать завтра анонимно если можно последний пост про анализы ,0,0.9952503569683762
32565,нужно больше крови ,0,0.9943923390346324
32567, mercedes сильный удар в заднее крыло и дверь потребовалось восстановление геометрии задней части автомобиля замена крыла ремонт двери и переднего крыла заднее крыло с донора все в косяках пришлось с ним повозиться если и вам требуется кузовной ремонт покраска или восстановление лакокрасочного покрытия звоните нам по телефонам ,0,0.51934279403043
32569,истина это что то вроде сладкого куска пирога или шоколада когда снимается обертка как кожа нужна для защиты крови и плоти ложь нужна что бы защитить правду вместо того что бы быть честной и открыть все свои раны натянуть улыбку и солгать было безопаснее для неё ,0,0.5023369208275634
32570,с моей любимой красавицей встретилась наконец ,0,0.8373506390501835
32571,бойтесь своих желаний они имеют свойство исполнятся ,0,0.8207733064329991
32572, мне нужно лечение что зачем ты ранен да тогда иди к ватрасу он тебя вылечит и перестань пачкать кровью мой пол с диалог в готике ,0,0.7162105039455121
32573,все в наличии у рц аура на строителей ,0,0.8471061567582188
32586,рекомендует ,0,0.7873326415387663
32588,привіт допоможи розіслати шукають донора дитині розішли будь ласка кому можеш помирає 10 ти місячна дитина у нього пухлина головного мозгу терміново потрібна операція потрібен донор група крові третя мінус тел 095 195 09 42 у батьків дитини недостатньо грошей і epuis і onet згодні їм допомогти onet перевіряє скільки осіб отримали цей лист за кожні відправлені три листи батьки дитини отримують на рахунок 32 грн якщо ти відправиш мінімум 12 листів то у тебе в профілі буде значок спасибі давайте допоможемо ,0,0.9999999955748109
32589,дорогі черняхівці хочу до вас звернутись за допомогою всі ви знаете про горе сус нелі миколаївни на даний момент її готують до пересадки і потрібні донори з групою крові 2 здавати потрібно уже завтра хто мае бажання допомогти пишіть особисто сус евгенії миколаївн іабо ж телефонуйте 093 33 33 149 067 122 70 67 дуже дякуемо за вашу підтримку і допомогу ,0,0.9990252028320857
32590,хлопчика 5 ти років запитали чи готовий він віддати кров своїй сестрі 2 роки яка була при смерті і їй терміново потрібно переливання крові він відповів що готовий після процедури переливання він тихо і злякано запитав а через скільки хвилин я помру він думав що це буде коштувати йому життя але все одно погодився ,0,0.9966529534250137
32596,девочки добираем минималку по закупке худеем стоп планирую на пятницу https vk com album 85314034_230238536 https vk com photo 85314034_409988374 https vk com photo 85314034_409988210 https vk com photo 85314034_409988532 https vk com photo 85314034_409990131 https vk com photo 85314034_409990100 https vk com photo 85314034_409990135 ,0,0.9303889960160556
32597,без слов ,0,0.9456468751787243
32598,http vk com club107247434 z photo 107247434_400812363 2falbum 107247434_227781107 http vk com club107247434 z photo 107247434_400812371 2falbum 107247434_227781107 ,0,0.7736697158752045
32599,многие считают что в россии полиция почти не стреляет по нарушителям потому что они до последнего пытаются закончить дело без крови проблема кроется в другом вы себе даже представить не можете сколько бумаг потом нужно писать полицейскому за каждый потраченный на преступника патрон в сша копы сразу стреляют не потому что они оборзели или потому что любят стрелять у них жизнь человека стоит выше бюрократии и отписок сначала сделай дело а потом разберутся ,0,0.9006221156904775
32600,многие считают что в россии полиция почти не стреляет по нарушителям потому что они до последнего пытаются закончить дело без крови проблема кроется в другом вы себе даже представить не можете сколько бумаг потом нужно писать полицейскому за каждый потраченный на преступника патрон в сша копы сразу стреляют не потому что они оборзели или потому что любят стрелять у них жизнь человека стоит выше бюрократии и отписок сначала сделай дело а потом разберутся ,0,0.9006221156904775
32609,мальчика 5 ти лет спросили готов ли ты отдать кровь своей сестре 2 года которая била при смерти и ей срочно нужно переливание крови он сказал что готов после переливания он тихо и испуганно спросил а через сколько минут я умру он думал что ето будет стоить ему жизни но все равно согласился ,0,0.9785265262211864
32614, она нужна тебе мне кажется что она входит в состав моей крови ,0,0.9654172864466537
32618,когда родные люди доказывают нам что они родные к сожалению только по крови и надеятся на них не нужно то что мы ждем от тех родных в которых даже кровь наша не течёт но мы их так называем потому что они вроде стали родными и любимыми в этой жизни надо доверять лишь себе и надеяться только на себя люди не достойны чтоб им верили доверяли делились надеялись на них искренности и если мы это чувства кому то подарили а этот человек доказал что он не достоин был то это наша ошибка ,0,0.9882345609028247
32619,проблема неосознанного манипулятора в том что на постоянные манипуляции его толкает глубочайшая внутренняя неуверенность в себе осознание собственной ничтожности он настоящий паразит постоянно находящийся в поиске донора в поиске кого то за кого нужно прицепиться поэтому отношения он выстраивает по двум направлениям сразу создание собственного величественного образа и унижении вас женщины оба эти действия служат тому чтобы вы как можно дольше считали его принцем и как можно дольше не покидали его ,0,0.7821934275146982
32621,наконец то это он ,0,0.967918349520256
32625,блоги дмитрий гудков паника в кремле ,0,0.8233208710182693
32626,сердечная недостаточность симптомы формы лечение сердечная недостаточность состояние при котором сердце человека по каким либо причинам теряет способность нормально работать и снабжать все органы нужным количеством крови рассматриваемое заболевание довольно часто диагностируется и по статистике больше присуще пациентам женского пола оглавлени http okeydoc ru serdechnaya nedostatochnost simptomy formy lechenie ,0,0.7315600512430634
32628,неплохая статейка activelife24 ru page 192 ,0,0.7067236656712444
32633,а по сути мы ведь все равны нет кого то лучше или хуже просто мы кому то не нужны а кому то мы запали в душу ,0,0.9922576276077691
32634,подвиг человека ,0,0.9441734401785573
32637,бесплатно внимание ,0,0.9889699658046358
32639,хорошо бы быть таким как воздух всегда нужным и всегда незаметным никому не навязываться ни из кого не высасывать кровь и вместе с тем приходить вовремя туда где ты как раз в это время нужен ,0,0.5977732115827951
32642,мальчика 5 ти лет спросили готов ли он отдать кровь своей сестре 2 года которая была при смерти и ей срочно нужно переливание крови он ответил что готов после процедуры переливания он тихо и испуганно спросил а через сколько минут я умру он думал что это будет стоить ему жизни но все равно согласился ,0,0.9868603830790516
32654,величезна вдячність гітаристам скрипачці і співакам які сьогодні зробили неймовірний вечір у нашому студмістечку нереально круто дякую всім і кожному за гарний настрій ,0,0.5308352594178058
32656,новый трек в процессе я не хочу больше быть с тобой разгоняет кровь погибаю молодой воздух вокруг меня стал очень душный потомучто стал сука никому не нужный _________________________________ ,0,0.5458637355151513
32657,срочно до 26 апреля 2016 года ,0,0.9985550553691884
32659, ты любишь его да а он тебя а я ему не нужна ,0,0.9775989242679988
32664,проект сиж им нужна помощь ,0,0.9400993622638621
32669,какая диагностика требуется человеку узнавшему о своем статусе анализ на генотип фиброскопия узи внутренних органов биохимия крови рнк пцр узи печени ,0,0.783463454510045
32671,человеку кажется что для счастья ему нужен большой оранжевый апельсин а ему упорно дают красное круглое яблоко и вот год за годом он заморачивается этим большим оранжевым апельсином портит себе кровь ноет тоскует и никогда не скажет себе зачем мне сдался этот апельсин почему бы мне не радоваться тому что есть все равно если мне начнут давать сплошные оранжевые апельсины я захочу красное круглое яблоко и буду ныть и тосковать по тому на что сейчас смотреть не могу дмитрий емец ,0,0.9009466271491207
32674, мне нужна твоя кровь расслабься дорогая я не собираюсь взять её я вежливо прошу конечно я возьму и истеку кровью непонятно для чего theoriginals kolmikaelson sw ,0,0.6710601123357236
32677,срочно очень срочно в номер друзья дизайнеры кому классную работу нашему творческому коллективу eddison требуется свежая кровь в дизайн студию ищем штатного графического дизайнера для постоянной работы во владивостоке требования просты уметь делать графический дизайн много ивент проектов полиграфии концертных афиш да и вообще много интересного происходит у нас кто хочет попробовать свои силы пишите мне в личку или на artpilot mail ru креативному директору вложите резюме и портфолио буду благодарна за репост ,0,0.8491678574599457
32683,может есть у кого то донор на zte geek обменяю или куплю срочно нужно ,0,0.9600631487506075
32684,до минимального заказа осталось совсем немного сп 11 1000 мелочей большой выбор нужностей и полезностей на разный случай универсальный usb переходник на 10 устройств 75 руб https vk com photo 49330254_405845540 средство для чистки изделий из серебра алладин 200 мл 164 руб https vk com photo 49330254_403499649 сибирская клетчатка тонкая талия 14 пакетиков 81 руб https vk com photo 49330254_380271584 выбираем цены в альбоме окончательные https vk com album 49330254_21263945 ,0,0.6659934653137657
32686,поставилa оценку 1 из 10 фильму чем дальше в лес intothewoods kinopoisk ,0,0.6441061032503091
32690,пару слов о футболе в адыгее жестко блть турнир удался всем спасибо ,0,0.6691856375564827
32695, 18 куплю разбитый или нерабочий xperia z1 compact донор в пределах 2000 3000 рублей может у вас экран разбит и т д мне нужна микросхема пишите в л с или звоните ао тел 89634903268 нягань tel bazar_nyagan ,0,0.8169440776010836
32696,алиса_новости у алисы сильные зеленые сопли и гноятся глаза аппетит не очень хороший по анализу крови низкий иммунитет врачи рекомендуют нам сделать тест на вик и лейкоз очень нужна финпомощь ,0,0.9187757690237266
32697,я ощущаю недостаток точнее нет совсем в крови так нужных сердцу витаминов любви aleks ,0,0.69991106132166
32698,анонимно подскажите после родов прошло 3 месяца на лице и шеи много прыщей до родов они были но не в таких количествах кто то говорит что это гормоны подскажите какой анализ крови на гармоны нужно сдать или может что другое подскажите ,0,0.9918336140634106
32699, салехард помогите спасти жизнь необходимы доноры цельной крови 3 й положительной группы крови желательно сдать до 27 04 2016 г подробности по ссылке http vk cc 55j6r0 перед сдачей крови на пункте переливания сообщите фио реципиента и больницу даже если не можете сдать в указанные сроки или не подходит ваша группа крови поддержите репостом регистрируйтесь в базе доноров donorsearch чтобы вас могли уведомить по электронной почте или смс о следующих просьбах вместе делаем одно хорошее дело donorsearch ,0,0.9984228072643511
32702,ровно 7 лет назад 25 апреля 1999 году я попробывал её шаверму а потом понеслось снова и снова кто не ел тот не поймёт пища богов ,0,0.9432444883723997
32704,сегодня прекрасный прекрасный день и все делать будет не лень забавные мелочи могут доставлять радость нужно не обращать внимание на гадость я этого хочу значит это будет и он меня полюбит он меня полюбит я счастливый мечтатель и верю в любовь разрешаю пей мою кровь верю что любовь может изменить мир но в этом теле я лишь пассажир ,0,0.8066695767138716
32705,странно все стало все так изменилось за пол года кого то я потеряла кого то обрела близкие родные люди отвернулись от меня пускают сплетни думают всякую хрень про меня а совершенно чужие стали родными заботятся думают обо мне беспокоятся и теперь уж сложно понять кому я нужна в итоге тем кто мне родной по крови или тем кто родной мне по душе сказать совсем нечего просто лишь делая выводы по отношению к себе становиться понятно что никому кроме мамы братишек парня и лучшей подруги я никому нахер не нужна ,0,0.9777550453655098
32714,выкуп 1 выбираем себе шнурки в альбоме http vk com album 111516582_230852484 ,0,0.6862369662306476
32717,регулярное потребление воды улучшает мышление и координационные действия мозга головной мозг и весь организм будут достаточно заряжены нужными веществами если вода которую мы пьем будет высокого качества то есть будет богата минеральными веществами здоровый человек не должен ограничивать себя в питье но гораздо полезнее пить часто и понемногу вредно выпивать сразу много жидкости так как вся жидкость всасывается в кровь и пока ее излишек не будет выведен из организма почками сердце получает излишнюю нагрузку ,0,0.6550244980483565
32724,предлагаю вам отличную закупкуартлайф для всех желающих изменить свою жизнь к лучшему для любителей спорта и просто для тех кто за здоровый образ жизни ,0,0.97914531960674
32732, repost dobrovo_pnrpu with repostapp на данный момент донорами стали 37 студентов пнипу давайте пробьём рекорд пгниу 87 человек приходи в 159 аудиторию главного корпуса до 13 00 документы не нужны достаточно заполнить анкету доброво ядонорпнипу ялюблюпнипу ,0,0.9870330510796752
32739,алексия 3 натуральная косметика для ухода за телом лицом волосами добавила много новинок условия https vk com topic 43500721_33216104 альбом https vk com album 43500721_227595303 ,0,0.512499648289884
32740,10 день кетраварс охуенный онлайн не перестаёт удивлять на антквине было 6 сайдов сука 6 сайдов очень охуенные драки на ак с регрупами и алли клинсы очень сука сильно было молодцы реально фан пиздец понравился на сегодня у нас баюм ак и фринтеза собираемся в 19 30 по москве жду 100 онлайн также после баюма выйдем на фаны так что не подводим нужно сыгрываться p s прочитал и кинул душевный лайк ,0,0.6890926099227628
32741,суперпродукты от диабета ,0,0.8608631349745897
32749, ship_buy_rcsale куплю катер типа serpent 2 нужен для проекта как донор предложения в личку ,0,0.8191977553103651
32750, красноярск поддержите репостом очень нужна ваша помощь нужны доноры цельной крови любой группы подробности по ссылке http vk cc 54pahu до 25 04 2016г перед кроводачей сообщите фио реципиента и больницу даже если вы не можете сдать в указанные сроки поддержите репостом регистрируйтесь в базе чтобы вас могли уведомить по почте и смс о следующих просьбах https www youtube com watch v i1i9difzd2s о проблемах донорства доброе утро первый канал вместе делаем одно хорошее дело krasnoyarsk donorsearch ,0,0.991257877279549
32751,смотрите убираем галифе на youtube ,0,0.8939377073981996
32757,может есть у кого то донор на zte geek очень нужно куплю или обменю на что нибудь пишите в личку ,0,0.9935609054713882
32760,оплата закупки кристаллер вот тема https vk com topic 11707_35106899 проверяем заказы и оплачиваем еще готова принять до заказ https vk com album 11707_229639984 ,0,0.8286781523316424
32762, вопросы vzvene звенигород здравствуйте как в ершовской амбулатории работает лаборатория ребенку нужно сделать общий анализ крови ,0,0.9685420314165736
32764,сразу и не поймёшь чего хотя надо разбираться первое слово мы против украины а потом всё прочее по списку и самое последнее в списке требуем чтобы мы получали украинские пенсии так нужно разобраться чего хотят первого или второго а отсюда следует всё остальное да и ещё никто из сюжета и не вспоминает об отделении или присоединении к кому то выводы бытие начало в зародыше определять сознание хоть и на уровне первобытных эволюция длительный процесс ,0,0.6440861815650656
32770,девочки кто может помочь сделать результаты анализа крови в витацентре не за бесплатно конечно для чего это нужно обьясню в лс ,0,0.997097531059
32771,завтра с братом идем сдавать кровь кому нужно пишите ядонор ядоноруфа ,0,0.9986120506964925
32776,потрібна допомога по збору коштів на термінову пересадку нирки в києві операція призначена на червень місяць цього року донором нирки для мене стане мій чоловік денис частина коштів в нас є але цього недостатньо так як операція коштуватиме близько 250 тисяч гривень буду вдячна всім небайдужим картка приват банку 4149 4978 2505 8854 вільданова наталія телефон наташа 095 41 20 170 денис 0507806516 ,0,0.9867587696561694
32777,потрібна свіжа кров щоб гідно грати в лізі чемпіонів ребров подробиці на корупція спорт ,0,0.6577229021422565
32778, орджоникидзе помогите спасти жизнь необходимы доноры цельной крови 2 й отрицательной группы крови желательно сдать до 28 04 2016 г подробности по ссылке http vk cc 55lttz перед сдачей крови на пункте переливания сообщите фио реципиента и больницу даже если не можете сдать в указанные сроки или не подходит ваша группа крови поддержите репостом регистрируйтесь в базе доноров donorsearch чтобы вас могли уведомить по электронной почте или смс о следующих просьбах вместе делаем одно хорошее дело donorsearch украина ,0,0.9982685782367847
32781,http vk com id169262636 казань т 89375230749 эльмира очень срочно сос умирают две собаки от энтерита тяжелое инфекционное заболевание рвота и кал с кровью обезвоживание истощение сильные боли несколько дней мы возим их на капельницы долг 3900 р сегодня занимать негде лечение приостановлено нечем оплачивать помогите пожалуйста спасти шаю и зосю они очень хотят жить нужны лекарства актовегин циклоферон цефтриаксон камедон рибоксин ацилок или зонтак р р рингера новокаин цприцы и системы ,0,0.7680213403389061
32782, jisaac danielsharman_day мне одной кажется что эрика тут им не очень то и нужна видео от которого закипает кровь серьезно и по совместительству моя самая любимая сцена в волчонке ,0,0.9348435494513571
32785,большое прибольшое всем спасибо кто помогал и переживал за рахата ,0,0.9503723922097361
32786,про тебя ,0,0.9646581363521163
32790,насосавшись крови вдоволь у сотрудников своих нужно сдать излишки оной чтоб спасти кого нибудь yadonor мненежалко житьвкайф ,0,0.9166310333409872
32793,боль это когда тебя все бросили и отвернулись от тебя и ты ни кому не нужный тебе приходиться идти одному по этой дороги омываясь кровью которая возвращает ту боль когда ты остался один ,0,0.9102984656097141
32795,поиск персонажей родственников наемный убийца одиночка ищет своих названных братьев игра осуществляется на форуме последний клан http thelastclan rusff ru персонажей ищет для интересного отыгрыша кэмерон крупный канит пес с его анкетой можете ознакомиться по ссылке http thelastclan rusff ru viewtopic php id 142 p1846 подробная информация о каждом в описании к изображению лт_ищу ,0,0.7378996511501819
32796, чтобы страна была единой как здесь уже говорили и чтобы кровь не проливалась не дай бог нигде в нашей стране нужно вливать новую кровь в политическую систему чтобы приходили в политику свежие интересные перспективные люди которые понимают что надо делать и знают как это делается в в путин 20 апреля 2016 г ,0,0.8479047202859451
32799, чтобы страна была единой как здесь уже говорили и чтобы кровь не проливалась не дай бог нигде в нашей стране нужно вливать новую кровь в политическую систему чтобы приходили в политику свежие интересные перспективные люди которые понимают что надо делать и знают как это делается в в путин 20 апреля 2016 г ,0,0.8479047202859451
32800,близятся экзамены а это значит что нужно укреплять мозгиии ,0,0.6704571613866002
32803,стерлитамак информация для доноров желающих помочь https donorsearch org recipients 5491 ,0,0.9860175870816621
32808,http ok ru group 54191468511254 topic 65420323531542 ,0,0.8836835156629599
32809,моему сердцу нужна не кровь a ты ,0,0.9887716916364795
32812,на завтра вторник 14 00 накладки ранения и 16 00 накладки зомби нужны две модели с обычной кожей любого типа без аллергии запись в комментах репост утром сообщим кого выбрали ,0,0.9747004630648581
32813,нормы гемоглобина вопросы и ответы доктор комаровский ,0,0.8897168611254568
32814,одновременно и очень смешно и жалко этих людей мы против законодательства украины мы против украинского языка мы проливали кровь за русский язык мы проливали кровь за русский город луганск и тд и тп а в конце самое интересное мы требуем украинскую пенсию бабулички нужно было дома сидеть а не становиться грудью перед украинскими колоннами военных которые ехали вас защищать нужно было не прикрывать своим телом росс террористов которые захватывали гос структуры на донбассе ,0,0.5662766690050539
32816,нужно зависеть только от себя самого люди свободны и привязанность это глупость это жажда боли ,0,0.8738520733893829
32820, утягивающий корсет для похудения за 636 руб ,0,0.8056174429740104
32821,подобрать и написать 100 500 статеек на темы как сколько ,0,0.9415769919513651
32824,репост ,0,0.9987169442920856
32829,здравствуйте очень просим вас разместить от имени группы пост с просьбой о помощи игорю приятелеву 9 лет диагноз острый лимфобластный лейкоз рак крови https vk com spasi_igorya w wall 109164364_300 all пожалуйста сделайте в группу репост этой записи нам очень нужна информационная помощь все документы в группе https vk com spasi_igorya заранее благодарны вам ,0,0.99998606404397
32830,темиртау отзовись нужна срочная помощь щенку 2мес пострадал от клеща и стадия уже запущена и до вечера может не дожить нет возможности выбраться с завода из за пропускной системы за два часа дёсны побелели а были желтыми несколько дней назад щенок был нормальным сейчас кровь отекла штаммы орудуют во всю в ветеринарку не успею из за того что работа до 18ч что с щенком делать потом решим поосто его сейчас надо всего лишь забрать и отвезти в вет клинику 77774866338 мой номер если нужны деньги на препараты дам ,0,0.9940700304050074
32836,скопировано с одноклассников моя мама просит помощи раиса давыдова дорогие омские друзья прошу у вас помощи нужны доноры любой группы крови для моего мужа давыдова павла георгиевича в настоящее время павел георгиевич находится в реанимации хирургического отделения бсмп 1 желающие нам помочь обращаться в бсмп 1 левый берег на станцию переливания крови всем спасибо помощь омск ,0,0.9999789272305613
32837,скопировано с одноклассников моя мама просит помощи раиса давыдова дорогие омские друзья прошу у вас помощи нужны доноры любой группы крови для моего мужа давыдова павла георгиевича в настоящее время павел георгиевич находится в реанимации хирургического отделения бсмп 1 желающие нам помочь обращаться в бсмп 1 левый берег на станцию переливания крови всем спасибо ,0,0.9999692851847983
32840,больше 100 лет рихард фон фолькман сформулировал основной принцип переливания крови для переливания крови требуется 3 барана одного от которого взять кровь другого которому переливают и третьего который переливает ,0,0.9719219647938283
32842,ребята нам очень нужна помощь у найденной 16 апреля на ул дружба собачки в группе она надия на приеме поставлен диагноз чумка очень нужно финансовое сопровождение собачки оплата приема теста на чуму анализа крови лечение и содержание крохи помогите не проходите мимо передержка будет бороться за малышку но надо ей помочь срадства можно перечислить на счет сб 639002679018959910 для надии ,0,0.9978497057668654
32843,признаки анемии заболевания крови встречаются довольно часто но не все люди замечают их вовремя их симптомы легко спутать с так называемым сезонным авитаминозом полезно знать как они могут проявляться и что нужно для профилактики читать далее http ozdorovey ru treat priznaki anemii ,0,0.6137993187101104
32844,вновь прибывшая старенькая сопливая кошечка экзот ей по виду больше 10 ти лет грязная шерсть свалялась клоками завтра пойдём к врачу нужна материальная помощь будем сдавать кровь после лечения кастрировать ,0,0.9284146467972377
32845,допоможіть онкохворому хлопчику можливо хтось зможе допомогти потрібна пересадка кісткового мозку на пошук донора і збір понад 200 тисяч євро лікарі дають три місяці http vk com video 50745394_456239017 list b183680e9 ,0,0.9805990096814543
32847,срочно требуются доноры крови любая плазма в городе запорожье ,0,0.9999466560959679
32848,требуются доноры яйцеклеток и спермы до 35 лет ведущие здоровый образ жизни тел 8 3472 76 30 25 ,0,0.9971055798901859
32849,новая закупка нужных товаров ,0,0.5919137408803139
32850,ставка 99 1 чтобы продолжить борьбу за чемпионский титул шпорам кровь из носу нужно побеждать вест бромвич 2 ожидаю зарубы двух классных клубов решается судьба 2 го места в чемпионате рома сейчас выглядит поубедительней но не буду рисковать думаю шансы будут и у тех и у других ,0,0.7437702982820418
32852,помпея кошечка с самым глубоким взглядом глядащим прямо в душу нужно с ней пообщаться чтобы понять насколько кошка умеет быть благодарной за еду кров и ласковое обращение помпея молода 1 годик стерилизована и чистоплотна лоточек знает на 5 безумно обаятельна и нежна а ее бесподобные глаза завораживают обладает шелковой шубкой насыщенных цветов является трехцветкой приносящей в дом счастье 7 917 780 07 73 ,0,0.6853824837260882
32854,нужна срочная помощь ,0,0.9985988909727658
32856,анастасия написал а отзыв о айболит ветеринарная клиника ,0,0.9464230969557655
32857,ахахахаха ,0,0.7873326415387663
32858,нам пришлось срочно срываться в обнинск и старику и кошке шейле хуже нужно полное обследование узи анализ крови и т д пришлось брать такси едем срочно собираем на поездку на обследования лечение и дорогу того что собрали вчера на лечение точно не хватит так что просим о помощи ,0,0.9790919613652607
32859,в сети появилась видеозапись последствий страшной аварии произошедшей накануне в стерлитамаке смотрите видео у нас на сайте http proufu ru news society posle_strashnoy_avarii_v_sterlitamake_postradavshemu_srochno_nuzhna_krov ,0,0.9699084492441077
32861,каждому посылается то что он способен вынести я не прошу себе испытаний но знаю что испытания нужно уметь оборачивать себе на пользу без трудностей не было бы и счастья в жизни не бывает ничего бесплатного все нужно выстрадать поэтому конечно все настоящее всегда дается кровью ,0,0.845716810640859
32862,и хорошо что он не знает про такую как я и что в мечтах моих ванильные снежинки зима а под шагами босоногими метели и лёд он больше никогда из мыслей моих не уйдёт и мне не стыдно закричать о том что это любовь его слова на три минуты так прожгли мою кровь я продолжаю повторять себе что всё хорошо но понимаю он мне нужен нужен ещё ,0,0.6669068432612764
